id,date,title,clean_text,corpus_source,sentiment_score,readability_index
2066,2019-09-19T00:00:00Z,Licensing of Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Bill,Title: Licensing of Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,18.01
2109,2019-09-19T00:00:00Z,Local Audit (Public Access to Documents) Bill,Title: Local Audit (Public Access to Documents) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17
2237,2019-09-19T00:00:00Z,Marriage (Same Sex Couples) (Northern Ireland) (No.2) Bill,Title: Marriage (Same Sex Couples) (Northern Ireland) (No.2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.5,15.81
2070,2019-09-19T00:00:00Z,National Living Wage (Extension to Young People) Bill,Title: National Living Wage (Extension to Young People) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,16.66
2428,2019-09-19T00:00:00Z,Nuclear Submarine Recycling (Reporting) Bill,Title: Nuclear Submarine Recycling (Reporting) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,20.15
2424,2019-09-19T00:00:00Z,Parental Leave (Premature and Sick Babies) Bill,Title: Parental Leave (Premature and Sick Babies) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,16.34
2140,2019-09-19T00:00:00Z,Parliamentary Allowances (Restriction) Bill,Title: Parliamentary Allowances (Restriction) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,20.94
2277,2019-09-19T00:00:00Z,Pets (Theft) Bill,Title: Pets (Theft) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,14.31
2361,2019-09-19T00:00:00Z,Planning (Affordable Housing and Land Compensation) Bill,Title: Planning (Affordable Housing and Land Compensation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,18.31
2438,2019-09-19T00:00:00Z,Plastic Pollution (No. 2) Bill,Title: Plastic Pollution (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,12.61
2380,2019-09-19T00:00:00Z,Prime Minister (Confidence) Bill,Title: Prime Minister (Confidence) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.65,17.01
2090,2019-09-19T00:00:00Z,Principal Local Authorities (Grounds for Abolition) Bill,Title: Principal Local Authorities (Grounds for Abolition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.96
2200,2019-09-19T00:00:00Z,Private Landlords (Registration) Bill,Title: Private Landlords (Registration) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
2072,2019-09-19T00:00:00Z,Refugees (Family Reunion) (No. 2) Bill,Title: Refugees (Family Reunion) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,14.1
2008,2019-09-19T00:00:00Z,Registration of Marriage Bill [HL],Title: Registration of Marriage Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,16.46
2074,2019-09-19T00:00:00Z,Representation of the People (Young People's Enfranchisement and Education) Bill,Title: Representation of the People (Young People's Enfranchisement and Education) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,20.13
2068,2019-09-19T00:00:00Z,Representation of the People (Young People's Enfranchisement) Bill,Title: Representation of the People (Young People's Enfranchisement) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,19.15
2447,2019-09-19T00:00:00Z,Reservoirs (Flood Risk) Bill,Title: Reservoirs (Flood Risk) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.43
2448,2019-09-19T00:00:00Z,School Food Bill,Title: School Food Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,14.31
2212,2019-09-19T00:00:00Z,Shared Parental Leave and Pay (Extension) Bill,Title: Shared Parental Leave and Pay (Extension) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.25,15.69
2216,2019-09-19T00:00:00Z,Social Media Service Providers (Civil Liability and Oversight) Bill,Title: Social Media Service Providers (Civil Liability and Oversight) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.6,20.53
2253,2019-09-19T00:00:00Z,Terminal Illness (Provision of Palliative Care and Support for Carers) Bill,Title: Terminal Illness (Provision of Palliative Care and Support for Carers) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.2
2439,2019-09-19T00:00:00Z,Tin Mining Subsidence Bill,Title: Tin Mining Subsidence Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.22
2259,2019-09-19T00:00:00Z,Violent Crime (Sentences) Bill,Title: Violent Crime (Sentences) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,17.01
2221,2019-09-19T00:00:00Z,Wild Animals in Circuses Bill,Title: Wild Animals in Circuses Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.46
2366,2019-09-18T00:00:00Z,Charity Trustees (Time Off for Duties) Bill,Title: Charity Trustees (Time Off for Duties) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,15.69
2350,2019-09-18T00:00:00Z,Child Cruelty (Sentences) Bill,Title: Child Cruelty (Sentences) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,16.22
2310,2019-09-18T00:00:00Z,Child Maintenance Bill,Title: Child Maintenance Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,16
2314,2019-09-18T00:00:00Z,Department for International Trade (Abolition) Bill,Title: Department for International Trade (Abolition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.5
2332,2019-09-18T00:00:00Z,European Union (Withdrawal) (No. 2) Bill,Title: European Union (Withdrawal) (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.1
2351,2019-09-18T00:00:00Z,European Union (Withdrawal) (No. 4) Bill,Title: European Union (Withdrawal) (No. 4) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.1
2335,2019-09-18T00:00:00Z,European Union Referendum Bill,Title: European Union Referendum Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
2334,2019-09-18T00:00:00Z,European Union Referendum (Preparation) Bill,Title: European Union Referendum (Preparation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.89
2431,2019-09-18T00:00:00Z,Ground Rents (Leasehold Properties) Bill,Title: Ground Rents (Leasehold Properties) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
2302,2019-09-17T00:00:00Z,Abortion Bill,Title: Abortion Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,16.71
2239,2019-09-17T00:00:00Z,Access to Fertility Services Bill,Title: Access to Fertility Services Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.94
2194,2019-09-17T00:00:00Z,Access to Radiotherapy Bill,Title: Access to Radiotherapy Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.79
2285,2019-09-17T00:00:00Z,Access to Welfare (Terminal Illness Definition) Bill,Title: Access to Welfare (Terminal Illness Definition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,18.31
2168,2019-09-17T00:00:00Z,Affordable Home Ownership Bill,Title: Affordable Home Ownership Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.2,17.79
2384,2019-09-17T00:00:00Z,Animals (Recognition of Sentience) Bill,Title: Animals (Recognition of Sentience) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.68
2179,2019-09-17T00:00:00Z,Automatic Electoral Registration (No. 2) Bill,Title: Automatic Electoral Registration (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.18
2182,2019-09-17T00:00:00Z,Automatic Travel Compensation Bill,Title: Automatic Travel Compensation Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.37
2436,2019-09-17T00:00:00Z,Breast Cancer Screening (Women Under 40) Bill,Title: Breast Cancer Screening (Women Under 40) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.69
2455,2019-09-17T00:00:00Z,Clean Air (No. 2) Bill,Title: Clean Air (No. 2) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,10.39
2121,2019-09-17T00:00:00Z,Coastal Path (Definition) Bill,Title: Coastal Path (Definition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
2299,2019-09-17T00:00:00Z,Cold Weather Payments Bill,Title: Cold Weather Payments Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,15.43
2456,2019-09-17T00:00:00Z,Compulsory Purchase and Planning Bill,Title: Compulsory Purchase and Planning Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.9,17.2
2005,2019-09-17T00:00:00Z,Creditworthiness Assessment Bill [HL],Title: Creditworthiness Assessment Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.58
2298,2019-09-17T00:00:00Z,Criminal Records (Childhood Offences) Bill,Title: Criminal Records (Childhood Offences) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.65,17.94
2435,2019-09-16T00:00:00Z,Supply and Appropriation (Main Estimates) Act 2019,Title: Supply and Appropriation (Main Estimates) Act 2019 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
2050,2019-09-12T00:00:00Z,Awards for Valour (Protection) Bill [HL],Title: Awards for Valour (Protection) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.1,16.03
2011,2019-09-12T00:00:00Z,Ecumenical Marriage Bill [HL],Title: Ecumenical Marriage Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,17.79
2030,2019-09-12T00:00:00Z,EEA Nationals (Indefinite Leave to Remain) Bill [HL],Title: EEA Nationals (Indefinite Leave to Remain) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.66
2042,2019-09-12T00:00:00Z,Elections and Referendums (Advertising) Bill [HL],Title: Elections and Referendums (Advertising) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.8
2326,2019-09-12T00:00:00Z,EU Membership Bill [HL],Title: EU Membership Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.43
2235,2019-09-12T00:00:00Z,Marriage (Same Sex Couples) (Northern Ireland) Bill [HL],Title: Marriage (Same Sex Couples) (Northern Ireland) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.5,16.04
2051,2019-09-12T00:00:00Z,Modern Slavery (Transparency in Supply Chains) Bill [HL],Title: Modern Slavery (Transparency in Supply Chains) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.65,17.28
2425,2019-09-12T00:00:00Z,Non-Domestic Rating (Public Lavatories) Bill [HL],Title: Non-Domestic Rating (Public Lavatories) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
2203,2019-09-12T00:00:00Z,Official Development Assistance Target (Repeal) Bill [HL],Title: Official Development Assistance Target (Repeal) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.96
2010,2019-09-12T00:00:00Z,Open Skies Agreement (Membership) Bill [HL],Title: Open Skies Agreement (Membership) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,16.72
